State,State Name,Year,Month,Indicator,Data Value,Predicted Value,Percent Complete,Percent Pending Investigation,Footnote
NH,NH,2018,May,"Synthetic opioids, excl. methadone (T40.4)",373,392,100,0.201450443190975,Underreported due to incomplete data.
NH,NH,2018,June,"Synthetic opioids, excl. methadone (T40.4)",358,379,100,0.20175934145751,Underreported due to incomplete data.
NJ,NJ,2015,January,Number of Deaths,70998,,100,0.25916222992197,Numbers may differ from published reports using final data. See Technical Notes.
NJ,NJ,2015,February,Number of Deaths,71521,,100,0.257267096377288,Numbers may differ from published reports using final data. See Technical Notes.
NJ,NJ,2015,March,Number of Deaths,71756,,100,0.243882044707063,Numbers may differ from published reports using final data. See Technical Notes.
NJ,NJ,2015,April,Number of Deaths,71525,,100,0.241873470814401,Numbers may differ from published reports using final data. See Technical Notes.
NJ,NJ,2015,May,Number of Deaths,71394,,100,0.231111858139339,Numbers may differ from published reports using final data. See Technical Notes.
NJ,NJ,2015,June,Number of Deaths,71384,,100,0.214333744256416,Numbers may differ from published reports using final data. See Technical Notes.
NJ,NJ,2015,July,Number of Deaths,71495,,100,0.190223092523953,Numbers may differ from published reports using final data. See Technical Notes.
NJ,NJ,2015,August,Number of Deaths,71571,,100,0.192815525841472,Numbers may differ from published reports using final data. See Technical Notes.
NJ,NJ,2015,September,Number of Deaths,71636,,100,0.209391925847339,Numbers may differ from published reports using final data. See Technical Notes.
NJ,NJ,2015,October,Number of Deaths,71671,,100,0.241380753721868,Numbers may differ from published reports using final data. See Technical Notes.
NJ,NJ,2015,November,Number of Deaths,71524,,100,0.288015211677199,Numbers may differ from published reports using final data. See Technical Notes.
NJ,NJ,2015,December,Number of Deaths,71109,,100,0.348760353823004,Numbers may differ from published reports using final data. See Technical Notes.
NJ,NJ,2016,January,Number of Deaths,70318,,100,0.346995079496004,Numbers may differ from published reports using final data. See Technical Notes.
NJ,NJ,2016,February,Number of Deaths,69990,,100,0.354336333761966,Numbers may differ from published reports using final data. See Technical Notes.
NJ,NJ,2016,March,Number of Deaths,69997,,100,0.365729959855422,Numbers may differ from published reports using final data. See Technical Notes.
NJ,NJ,2016,April,Number of Deaths,70126,,100,0.385021247468842,Numbers may differ from published reports using final data. See Technical Notes.
NJ,NJ,2016,May,Number of Deaths,70157,,100,0.417634733526234,Numbers may differ from published reports using final data. See Technical Notes.
NJ,NJ,2016,June,Number of Deaths,70249,,100,0.448404959501203,Numbers may differ from published reports using final data. See Technical Notes.
NJ,NJ,2016,July,Number of Deaths,70297,,100,0.486507247819964,Numbers may differ from published reports using final data. See Technical Notes.
NJ,NJ,2016,August,Number of Deaths,70539,,100,0.493344107514992,Numbers may differ from published reports using final data. See Technical Notes.
NJ,NJ,2016,September,Number of Deaths,70684,,100,0.489502574840134,Numbers may differ from published reports using final data. See Technical Notes.
NJ,NJ,2016,October,Number of Deaths,70935,,100,0.469443857052231,Numbers may differ from published reports using final data. See Technical Notes.
NJ,NJ,2016,November,Number of Deaths,71423,,100,0.431233636223625,Numbers may differ from published reports using final data. See Technical Notes.
NJ,NJ,2016,December,Number of Deaths,72082,,100,0.410643433866985,Numbers may differ from published reports using final data. See Technical Notes.
NJ,NJ,2017,January,Number of Deaths,72707,,100,0.394735032390279,Numbers may differ from published reports using final data. See Technical Notes.
NJ,NJ,2017,February,Number of Deaths,73064,,100,0.377751012810687,Numbers may differ from published reports using final data. See Technical Notes.
NJ,NJ,2017,March,Number of Deaths,73272,,100,0.360301342941369,Numbers may differ from published reports using final data. See Technical Notes.
NJ,NJ,2017,April,Number of Deaths,73487,,100,0.33067073087757,Numbers may differ from published reports using final data. See Technical Notes.
NJ,NJ,2017,May,Number of Deaths,73744,,100,0.296973313083098,Numbers may differ from published reports using final data. See Technical Notes.
NJ,NJ,2017,June,Number of Deaths,73836,,100,0.269516225147624,Numbers may differ from published reports using final data. See Technical Notes.
NJ,NJ,2017,July,Number of Deaths,73912,,100,0.228650286827579,Numbers may differ from published reports using final data. See Technical Notes.
NJ,NJ,2017,August,Number of Deaths,73969,,100,0.214954913544863,Numbers may differ from published reports using final data. See Technical Notes.
NJ,NJ,2017,September,Number of Deaths,74165,,100,0.198206701274186,Numbers may differ from published reports using final data. See Technical Notes.
NJ,NJ,2017,October,Number of Deaths,73827,,100,0.195050591247105,Numbers may differ from published reports using final data. See Technical Notes.
NJ,NJ,2017,November,Number of Deaths,73722,,100,0.203467079026613,Numbers may differ from published reports using final data. See Technical Notes.
NJ,NJ,2017,December,Number of Deaths,73945,,100,0.190682263844749,Numbers may differ from published reports using final data. See Technical Notes.
NJ,NJ,2018,January,Number of Deaths,74233,,100,0.210149125052201,Underreported due to incomplete data.
NJ,NJ,2018,February,Number of Deaths,74279,,100,0.230213115416201,Underreported due to incomplete data.
NJ,NJ,2018,March,Number of Deaths,74204,,100,0.261441431728748,Underreported due to incomplete data.
NJ,NJ,2018,April,Number of Deaths,74124,,100,0.281959958987642,Underreported due to incomplete data.
NJ,NJ,2018,May,Number of Deaths,73922,,100,0.31654987689727,Underreported due to incomplete data.
NJ,NJ,2018,June,Number of Deaths,74007,,100,0.339157106760171,Underreported due to incomplete data.
NJ,NJ,2015,January,Number of Drug Overdose Deaths,1210,1270,100,0.25916222992197,Numbers may differ from published reports using final data. See Technical Notes.
NJ,NJ,2015,February,Number of Drug Overdose Deaths,1221,1281,100,0.257267096377288,Numbers may differ from published reports using final data. See Technical Notes.
NJ,NJ,2015,March,Number of Drug Overdose Deaths,1226,1284,100,0.243882044707063,Numbers may differ from published reports using final data. See Technical Notes.
NJ,NJ,2015,April,Number of Drug Overdose Deaths,1240,1298,100,0.241873470814401,Numbers may differ from published reports using final data. See Technical Notes.
NJ,NJ,2015,May,Number of Drug Overdose Deaths,1277,1334,100,0.231111858139339,Numbers may differ from published reports using final data. See Technical Notes.
NJ,NJ,2015,June,Number of Drug Overdose Deaths,1305,1359,100,0.214333744256416,Numbers may differ from published reports using final data. See Technical Notes.
NJ,NJ,2015,July,Number of Drug Overdose Deaths,1336,1386,100,0.190223092523953,Numbers may differ from published reports using final data. See Technical Notes.
NJ,NJ,2015,August,Number of Drug Overdose Deaths,1373,1425,100,0.192815525841472,Numbers may differ from published reports using final data. See Technical Notes.
NJ,NJ,2015,September,Number of Drug Overdose Deaths,1411,1468,100,0.209391925847339,Numbers may differ from published reports using final data. See Technical Notes.
NJ,NJ,2015,October,Number of Drug Overdose Deaths,1413,1479,100,0.241380753721868,Numbers may differ from published reports using final data. See Technical Notes.
NJ,NJ,2015,November,Number of Drug Overdose Deaths,1414,1492,100,0.288015211677199,Numbers may differ from published reports using final data. See Technical Notes.
NJ,NJ,2015,December,Number of Drug Overdose Deaths,1423,1518,100,0.348760353823004,Numbers may differ from published reports using final data. See Technical Notes.
NJ,NJ,2016,January,Number of Drug Overdose Deaths,1433,1528,100,0.346995079496004,Numbers may differ from published reports using final data. See Technical Notes.
NJ,NJ,2016,February,Number of Drug Overdose Deaths,1483,1583,100,0.354336333761966,Numbers may differ from published reports using final data. See Technical Notes.
NJ,NJ,2016,March,Number of Drug Overdose Deaths,1538,1645,100,0.365729959855422,Numbers may differ from published reports using final data. See Technical Notes.
NJ,NJ,2016,April,Number of Drug Overdose Deaths,1628,1748,100,0.385021247468842,Numbers may differ from published reports using final data. See Technical Notes.
NJ,NJ,2016,May,Number of Drug Overdose Deaths,1637,1768,100,0.417634733526234,Numbers may differ from published reports using final data. See Technical Notes.
NJ,NJ,2016,June,Number of Drug Overdose Deaths,1651,1793,100,0.448404959501203,Numbers may differ from published reports using final data. See Technical Notes.
NJ,NJ,2016,July,Number of Drug Overdose Deaths,1695,1853,100,0.486507247819964,Numbers may differ from published reports using final data. See Technical Notes.
NJ,NJ,2016,August,Number of Drug Overdose Deaths,1682,1842,100,0.493344107514992,Numbers may differ from published reports using final data. See Technical Notes.
NJ,NJ,2016,September,Number of Drug Overdose Deaths,1692,1851,100,0.489502574840134,Numbers may differ from published reports using final data. See Technical Notes.
NJ,NJ,2016,October,Number of Drug Overdose Deaths,1777,1937,100,0.469443857052231,Numbers may differ from published reports using final data. See Technical Notes.
NJ,NJ,2016,November,Number of Drug Overdose Deaths,1868,2022,100,0.431233636223625,Numbers may differ from published reports using final data. See Technical Notes.
NJ,NJ,2016,December,Number of Drug Overdose Deaths,1971,2126,100,0.410643433866985,Numbers may differ from published reports using final data. See Technical Notes.
NJ,NJ,2017,January,Number of Drug Overdose Deaths,2082,2239,100,0.394735032390279,Numbers may differ from published reports using final data. See Technical Notes.
NJ,NJ,2017,February,Number of Drug Overdose Deaths,2111,2263,100,0.377751012810687,Numbers may differ from published reports using final data. See Technical Notes.
NJ,NJ,2017,March,Number of Drug Overdose Deaths,2189,2339,100,0.360301342941369,Numbers may differ from published reports using final data. See Technical Notes.
NJ,NJ,2017,April,Number of Drug Overdose Deaths,2217,2357,100,0.33067073087757,Numbers may differ from published reports using final data. See Technical Notes.
NJ,NJ,2017,May,Number of Drug Overdose Deaths,2305,2435,100,0.296973313083098,Numbers may differ from published reports using final data. See Technical Notes.
NJ,NJ,2017,June,Number of Drug Overdose Deaths,2397,2520,100,0.269516225147624,Numbers may differ from published reports using final data. See Technical Notes.
NJ,NJ,2017,July,Number of Drug Overdose Deaths,2416,2522,100,0.228650286827579,Numbers may differ from published reports using final data. See Technical Notes.
NJ,NJ,2017,August,Number of Drug Overdose Deaths,2502,2606,100,0.214954913544863,Numbers may differ from published reports using final data. See Technical Notes.
NJ,NJ,2017,September,Number of Drug Overdose Deaths,2600,2700,100,0.198206701274186,Numbers may differ from published reports using final data. See Technical Notes.
